"","time","unique_eye_gaze_id","unique_log_id","unique_pos_id","PlayerID","Learned","Level","StuckID","Eye_gaze","Log","Position","StartorRestart","RuleBreak","Deviation","PassedBoundary","Flag","YouObject","YouRule","TextObstacle","BrokenStop","OutsideText","WinText","Is-Outside","ObjectObstacle","OtherObstacle"
"56",5,241,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",5.1,241,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",5.2,242,"","",4,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"59",5.3,242,"245","244",4,"No","01- Where Do I Go?",1,"IsText-Wall","input_right_","change_update_baba:13:14:0",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"60",5.3,246,"245","244",4,"No","01- Where Do I Go?",1,"Flag","input_right_","change_update_baba:13:14:0",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"61",5.4,246,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62",5.5,246,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"63",5.6,247,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",5.7,247,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",5.8,247,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",5.9,248,"","",4,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"67",6,248,"","",4,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"68",6.1,249,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"69",6.2,249,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"70",6.2,250,"","",4,"No","01- Where Do I Go?",1,"WinText","","",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"71",6.3,250,"","",4,"No","01- Where Do I Go?",1,"WinText","","",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"72",6.4,250,"","",4,"No","01- Where Do I Go?",1,"WinText","","",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"73",6.5,251,"","",4,"No","01- Where Do I Go?",1,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"74",6.6,251,"","",4,"No","01- Where Do I Go?",1,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"75",6.7,252,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",6.8,252,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",6.9,253,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"78",7,253,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"79",7.1,253,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"80",7.1,254,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",7.2,254,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",7.3,254,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",7.4,255,"","",4,"No","01- Where Do I Go?",1,"WallBlock1","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84",7.5,255,"","",4,"No","01- Where Do I Go?",1,"WallBlock1","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"85",7.6,256,"","",4,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"86",7.7,256,"","",4,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"87",7.8,256,"","",4,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"88",7.9,256,"","",4,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"89",8,256,"","",4,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"90",8.1,257,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",8.2,257,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",8.3,257,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",8.4,257,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",8.5,257,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",8.6,257,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",8.7,257,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",8.8,257,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",8.9,257,"260","259",4,"No","01- Where Do I Go?",1,"","input_up_","change_update_baba:13:13:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",9,261,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",9.1,261,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",9.2,262,"","",4,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102",9.3,262,"","",4,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"103",9.4,262,"","",4,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"104",9.5,263,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",9.6,263,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",9.7,263,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",9.7,264,"","",4,"No","01- Where Do I Go?",1,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108",9.8,264,"","",4,"No","01- Where Do I Go?",1,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109",9.9,265,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"110",10,265,"267","266",4,"No","01- Where Do I Go?",1,"Flag","input_up_","change_update_baba:13:12:1",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"111",10.1,268,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",10.2,268,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",10.3,268,"270","269",4,"No","01- Where Do I Go?",1,"","input_up_","change_update_baba:13:11:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",10.4,268,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",10.5,271,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",10.6,271,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",10.7,272,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"118",10.8,272,"274","273",4,"No","01- Where Do I Go?",1,"Flag","input_up_","change_update_baba:13:10:1",0,0,0,1,1,0,0,0,0,0,0,0,0,0
"119",10.9,272,"","",4,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"120",11,275,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",11.1,275,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",11.2,275,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",11.3,275,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",11.4,275,"","",4,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",0,276,"","",4,"No","02 - Now What Is This?",1,"BabaText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"126",0.1,276,"","",4,"No","02 - Now What Is This?",1,"BabaText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"127",0.1,277,"","",4,"No","02 - Now What Is This?",1,"BabaText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"128",0.2,277,"","",4,"No","02 - Now What Is This?",1,"BabaText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"129",0.3,278,"","",4,"No","02 - Now What Is This?",1,"IsText","","",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"130",0.4,278,"","",4,"No","02 - Now What Is This?",1,"IsText","","",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"131",0.5,279,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",0.6,279,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",0.7,280,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",0.8,280,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",0.9,281,"","",4,"No","02 - Now What Is This?",1,"FlagBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"136",1,281,"","",4,"No","02 - Now What Is This?",1,"FlagBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"137",1.1,281,"","",4,"No","02 - Now What Is This?",1,"FlagBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"138",1.2,282,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",1.2,283,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",1.3,283,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",1.4,284,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"142",1.5,284,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"143",1.6,284,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"144",1.6,285,"","",4,"No","02 - Now What Is This?",1,"FlagBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"145",1.7,285,"","",4,"No","02 - Now What Is This?",1,"FlagBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"146",1.8,285,"","",4,"No","02 - Now What Is This?",1,"FlagBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"147",1.8,286,"","",4,"No","02 - Now What Is This?",1,"FlagBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"148",1.9,286,"","",4,"No","02 - Now What Is This?",1,"FlagBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"149",2,287,"","",4,"No","02 - Now What Is This?",1,"FlagText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"150",2.1,287,"","",4,"No","02 - Now What Is This?",1,"FlagText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"151",2.2,288,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",2.3,288,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",2.4,288,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",2.4,289,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",2.5,289,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",2.6,290,"","",4,"No","02 - Now What Is This?",1,"FlagText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"157",2.7,290,"","",4,"No","02 - Now What Is This?",1,"FlagText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"158",2.8,290,"","",4,"No","02 - Now What Is This?",1,"FlagText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"159",2.9,290,"","",4,"No","02 - Now What Is This?",1,"FlagText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"160",3,290,"292","291",4,"No","02 - Now What Is This?",1,"FlagText","input_right_","change_update_wall:17:14:0",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"161",3.1,293,"","",4,"No","02 - Now What Is This?",1,"Wall","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"162",3.2,293,"","",4,"No","02 - Now What Is This?",1,"Wall","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"163",3.3,293,"","",4,"No","02 - Now What Is This?",1,"Wall","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"164",3.4,293,"","",4,"No","02 - Now What Is This?",1,"Wall","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"165",3.5,293,"","",4,"No","02 - Now What Is This?",1,"Wall","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"166",3.6,293,"","",4,"No","02 - Now What Is This?",1,"Wall","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"167",3.7,293,"296","294",4,"No","02 - Now What Is This?",1,"Wall","input_left_","change_update_wall:17:14:2",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"168",3.8,293,"","",4,"No","02 - Now What Is This?",1,"Wall","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"169",3.8,297,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",3.9,297,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",4,297,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",4.1,297,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",4.3,298,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"174",4.4,298,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"175",4.4,299,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"176",4.5,299,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"177",4.6,300,"","",4,"No","02 - Now What Is This?",1,"FlagText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"178",4.7,300,"","",4,"No","02 - Now What Is This?",1,"FlagText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"179",4.8,301,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"180",4.9,301,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"181",5.1,302,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",5.2,302,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",5.3,303,"","",4,"No","02 - Now What Is This?",1,"IsText","","",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"184",5.5,304,"","",4,"No","02 - Now What Is This?",1,"FlagSection9","","",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"185",5.6,305,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",5.7,305,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",5.8,306,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",5.9,306,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",6,306,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",6.1,307,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"191",6.2,307,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"192",6.3,307,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"193",6.3,308,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"194",6.4,308,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"195",6.5,308,"","",4,"No","02 - Now What Is This?",1,"IsText-Flag","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"196",6.6,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"197",6.7,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"198",6.8,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"199",6.9,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"200",7,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"201",7.1,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"202",7.2,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"203",7.3,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"204",7.4,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"205",7.5,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"206",7.6,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"207",7.7,309,"","",4,"No","02 - Now What Is This?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"208",7.8,310,"","",4,"No","02 - Now What Is This?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
