"","time","unique_eye_gaze_id","unique_log_id","unique_pos_id","PlayerID","Learned","Level","StuckID","Eye_gaze","Log","Position","StartorRestart","RuleBreak","Deviation","PassedBoundary","Flag","YouObject","YouRule","TextObstacle","BrokenStop","OutsideText","WinText","Is-Outside","ObjectObstacle","OtherObstacle"
"58",5.3,3153,"","",13,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"59",5.4,3153,"","",13,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"60",5.4,3154,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"61",5.5,3154,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"62",5.6,3154,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"63",5.7,3155,"","",13,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"64",5.8,3155,"","",13,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"65",5.9,3155,"","",13,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"66",6,3156,"","",13,"No","01- Where Do I Go?",1,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"67",6.1,3156,"","",13,"No","01- Where Do I Go?",1,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"68",6.2,3156,"","",13,"No","01- Where Do I Go?",1,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"69",6.3,3156,"","",13,"No","01- Where Do I Go?",1,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"70",6.4,3156,"3159","3158",13,"No","01- Where Do I Go?",1,"FlagText","input_left_","change_update_baba:14:14:2",1,0,0,0,0,0,0,0,0,1,0,0,0,0
"71",6.5,3160,"","",13,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",6.6,3160,"","",13,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",6.7,3161,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"74",6.8,3161,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"75",6.9,3161,"3163","3162",13,"No","01- Where Do I Go?",1,"WallText","input_left_","change_update_baba:13:14:2",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"76",7,3164,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"77",7.1,3164,"3167","3166",13,"No","01- Where Do I Go?",1,"WallText","event_rule_remove_12:13:wall is stop","change_update_baba:12:14:2",0,1,0,0,0,0,0,1,0,0,0,0,0,0
"78",7.2,3164,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"79",7.3,3164,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"80",7.4,3164,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"81",7.4,3169,"","",13,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"82",7.5,3169,"","",13,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"83",7.6,3169,"","",13,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"84",7.6,3170,"","",13,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"85",7.7,3170,"","",13,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"86",7.8,3171,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"87",7.9,3171,"3174","3172",13,"No","01- Where Do I Go?",1,"WallText","input_right_","change_update_baba:12:14:0",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"88",8,3171,"","",13,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"89",8.1,3171,"3176","3175",13,"No","01- Where Do I Go?",1,"WallText","input_right_","change_update_baba:14:14:0",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"90",8.2,3177,"","",13,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"91",8.3,3177,"","",13,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"92",8.4,3177,"","",13,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"93",8.5,3177,"","",13,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"94",8.5,3178,"","",13,"No","01- Where Do I Go?",1,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"95",8.6,3178,"3181","3180",13,"No","01- Where Do I Go?",1,"IsText-Baba","input_down_","change_update_baba:14:15:3",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"96",8.7,3182,"","",13,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"97",8.8,3182,"","",13,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"98",8.9,3182,"3185","3183",13,"No","01- Where Do I Go?",1,"StopText","input_left_","change_update_baba:14:15:2",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"99",9,3182,"","",13,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"100",9.1,3182,"3188","3187",13,"No","01- Where Do I Go?",1,"StopText","input_left_","change_update_baba:12:15:2",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"101",9.1,3189,"3188","3187",13,"No","01- Where Do I Go?",1,"IsText-Wall","input_left_","change_update_baba:12:15:2",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102",9.2,3189,"","",13,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"103",9.3,3189,"3192","3190",13,"No","01- Where Do I Go?",1,"IsText-Wall","input_left_","change_update_text_stop:10:15:2",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"104",9.4,3189,"3195","3194",13,"No","01- Where Do I Go?",1,"IsText-Wall","input_left_","change_update_baba:10:15:2",0,0,0,1,0,0,0,0,1,0,0,0,0,0
"105",9.5,3196,"","",13,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",9.6,3196,"","",13,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",9.7,3197,"","",13,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"108",9.8,3197,"","",13,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"109",9.9,3197,"","",13,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"110",10,3197,"","",13,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"111",10.1,3197,"","",13,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112",10.2,3197,"","",13,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113",10.3,3197,"","",13,"No","01- Where Do I Go?",1,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"114",16.1,3202,"","",13,"No","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"115",16.2,3202,"","",13,"No","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"116",16.3,3203,"","",13,"No","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",16.4,3203,"","",13,"No","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",16.4,3204,"","",13,"No","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"119",16.5,3204,"","",13,"No","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"120",16.6,3205,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"121",16.7,3205,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"122",16.8,3205,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"123",16.9,3205,"3208","3207",13,"No","01- Where Do I Go?",2,"IsText-Baba","input_left_","change_update_baba:14:14:2",1,0,0,0,0,0,1,0,0,0,0,0,0,0
"124",16.9,3209,"3208","3207",13,"No","01- Where Do I Go?",2,"IsText-Wall","input_left_","change_update_baba:14:14:2",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"125",17,3209,"","",13,"No","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"126",17.1,3210,"","",13,"No","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"127",17.2,3210,"3212","3211",13,"No","01- Where Do I Go?",2,"IsText-Wall","input_left_","change_update_baba:13:14:2",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"128",17.3,3210,"3216","3213",13,"No","01- Where Do I Go?",2,"IsText-Wall","input_left_","change_update_text_is:11:14:2",0,1,0,0,0,0,0,1,0,0,0,0,0,0
"129",17.4,3217,"","",13,"No","01- Where Do I Go?",2,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"130",17.5,3217,"","",13,"No","01- Where Do I Go?",2,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"131",17.6,3217,"","",13,"No","01- Where Do I Go?",2,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"132",17.7,3217,"","",13,"No","01- Where Do I Go?",2,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"133",17.8,3221,"3220","3219",13,"No","01- Where Do I Go?",2,"IsText-Baba","input_left_","change_update_baba:11:14:2",0,0,0,1,0,0,1,0,0,0,0,0,0,0
"134",17.9,3221,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"135",18,3221,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"136",18.1,3221,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"137",18.2,3221,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"138",18.3,3221,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"139",18.4,3221,"","",13,"No","01- Where Do I Go?",2,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"140",33.3,3226,"","",13,"Yes","01- Where Do I Go?",3,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"141",33.4,3226,"","",13,"Yes","01- Where Do I Go?",3,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"142",33.5,3226,"","",13,"Yes","01- Where Do I Go?",3,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"143",33.6,3227,"","",13,"Yes","01- Where Do I Go?",3,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"144",33.7,3227,"3230","3229",13,"Yes","01- Where Do I Go?",3,"IsText-Wall","input_left_","change_update_baba:14:14:2",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"145",33.8,3227,"","",13,"Yes","01- Where Do I Go?",3,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"146",33.8,3231,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"147",33.9,3231,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"148",34,3231,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"149",34.1,3231,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"150",34.2,3231,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"151",34.3,3231,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"152",34.4,3232,"","",13,"Yes","01- Where Do I Go?",3,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"153",34.5,3232,"3235","3234",13,"Yes","01- Where Do I Go?",3,"IsText-Wall","input_down_","change_update_baba:14:15:3",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"154",34.6,3232,"","",13,"Yes","01- Where Do I Go?",3,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"155",34.7,3232,"","",13,"Yes","01- Where Do I Go?",3,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"156",34.8,3236,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",34.9,3236,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",35,3237,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",35.1,3237,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",35.2,3238,"","",13,"Yes","01- Where Do I Go?",3,"WallSection10","","",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"161",35.3,3238,"","",13,"Yes","01- Where Do I Go?",3,"WallSection10","","",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"162",35.4,3238,"3241","3240",13,"Yes","01- Where Do I Go?",3,"WallSection10","input_up_","change_update_baba:14:14:1",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"163",35.5,3242,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",35.6,3242,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",35.7,3242,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",35.8,3242,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",35.9,3242,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",36,3243,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",36.1,3243,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",36.2,3243,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",36.3,3243,"","",13,"Yes","01- Where Do I Go?",3,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",36.4,3244,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"173",36.5,3244,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"174",36.5,3245,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"175",36.6,3245,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"176",36.7,3245,"3248","3246",13,"Yes","01- Where Do I Go?",3,"YouText","input_left_","change_update_baba:14:14:2",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"177",36.8,3245,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"178",36.9,3245,"3251","3249",13,"Yes","01- Where Do I Go?",3,"YouText","event_rule_remove_12:13:wall is stop","change_update_text_is:11:14:2",0,1,0,0,0,0,1,0,0,0,0,0,0,0
"179",37,3253,"","",13,"Yes","01- Where Do I Go?",3,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"180",37.1,3253,"","",13,"Yes","01- Where Do I Go?",3,"StopText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"181",37.2,3254,"","",13,"Yes","01- Where Do I Go?",3,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"182",37.3,3254,"","",13,"Yes","01- Where Do I Go?",3,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"183",37.4,3254,"","",13,"Yes","01- Where Do I Go?",3,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"184",37.5,3258,"3257","3255",13,"Yes","01- Where Do I Go?",3,"YouText","input_left_","change_update_text_is:10:14:2",0,0,0,1,0,0,1,0,0,0,0,0,0,0
"185",37.6,3258,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"186",37.7,3258,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"187",37.8,3258,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"188",37.9,3258,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"189",38,3258,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"190",38.1,3258,"","",13,"Yes","01- Where Do I Go?",3,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"191",67,3263,"","",13,"Yes","01- Where Do I Go?",4,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",67.1,3264,"","",13,"Yes","01- Where Do I Go?",4,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",67.2,3264,"","",13,"Yes","01- Where Do I Go?",4,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",67.3,3264,"","",13,"Yes","01- Where Do I Go?",4,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",67.4,3268,"3267","3266",13,"Yes","01- Where Do I Go?",4,"","input_up_","change_update_baba:15:13:1",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",67.5,3268,"","",13,"Yes","01- Where Do I Go?",4,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",67.6,3268,"","",13,"Yes","01- Where Do I Go?",4,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",67.7,3271,"3270","3269",13,"Yes","01- Where Do I Go?",4,"StopText","input_up_","change_update_baba:15:12:1",0,0,0,0,0,0,0,1,0,0,0,0,0,0
