"","time","unique_eye_gaze_id","unique_log_id","unique_pos_id","PlayerID","Learned","Level","StuckID","Eye_gaze","Log","Position","StartorRestart","RuleBreak","Deviation","PassedBoundary","Flag","YouObject","YouRule","TextObstacle","BrokenStop","OutsideText","WinText","Is-Outside","ObjectObstacle","OtherObstacle"
"55",4.9,4123,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",5,4123,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",5.1,4123,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",5.2,4123,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",5.3,4124,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"60",5.4,4124,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"61",5.5,4125,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"62",5.6,4125,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"63",5.7,4125,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"64",5.7,4126,"","",16,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"65",5.8,4126,"","",16,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"66",5.9,4126,"4129","4127",16,"No","01- Where Do I Go?",1,"StopText","input_down_","change_update_baba:15:14:3",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"67",6,4126,"","",16,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"68",6.1,4126,"","",16,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"69",6.2,4126,"","",16,"No","01- Where Do I Go?",1,"StopText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"70",6.2,4130,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",6.3,4130,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",6.4,4130,"4133","4131",16,"No","01- Where Do I Go?",1,"","input_left_","change_update_baba:15:15:2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",6.5,4130,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",6.6,4134,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"75",6.7,4134,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"76",6.8,4134,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"77",6.9,4134,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"78",7,4134,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"79",7.1,4134,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"80",7.2,4134,"4137","4135",16,"No","01- Where Do I Go?",1,"WallText","input_up_","change_update_baba:14:15:1",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"81",7.3,4134,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"82",7.4,4134,"4139","4138",16,"No","01- Where Do I Go?",1,"WallText","input_up_","change_update_baba:14:13:1",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"83",7.5,4134,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"84",7.6,4140,"","",16,"No","01- Where Do I Go?",1,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"85",7.7,4140,"","",16,"No","01- Where Do I Go?",1,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"86",7.8,4140,"","",16,"No","01- Where Do I Go?",1,"IsText-Baba","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"87",7.9,4141,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"88",8,4141,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"89",8.1,4142,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"90",8.2,4142,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"91",8.3,4143,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"92",8.4,4143,"4146","4144",16,"No","01- Where Do I Go?",1,"IsText-Wall","input_left_","change_update_baba:14:13:2",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"93",8.5,4143,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"94",8.6,4143,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"95",8.7,4143,"4150","4148",16,"No","01- Where Do I Go?",1,"IsText-Wall","input_left_","change_update_baba:12:13:2",0,1,0,0,0,0,0,1,0,0,0,0,0,0
"96",8.8,4143,"","",16,"No","01- Where Do I Go?",1,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"97",8.9,4151,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",9,4151,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",9.1,4151,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",9.2,4152,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"101",9.3,4152,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102",9.4,4152,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103",9.5,4152,"4156","4154",16,"No","01- Where Do I Go?",1,"WallBlock2","input_left_","change_update_text_wall:10:13:2",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"104",9.5,4153,"4156","4154",16,"No","01- Where Do I Go?",1,"WallText","input_left_","change_update_text_wall:10:13:2",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"105",9.6,4153,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"106",9.7,4153,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"107",9.8,4153,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"108",9.8,4157,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109",9.9,4157,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110",10,4157,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"111",10.1,4157,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112",10.2,4157,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113",10.3,4157,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"114",10.4,4158,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"115",10.5,4158,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"116",10.6,4158,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"117",10.7,4158,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"118",10.8,4158,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"119",10.9,4158,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"120",11,4158,"4161","4159",16,"No","01- Where Do I Go?",1,"Baba","input_left_","change_update_text_wall:9:13:2",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"121",11.1,4158,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"122",11.2,4162,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"123",11.3,4162,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"124",11.4,4162,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"125",11.5,4162,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"126",11.6,4163,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"127",11.7,4163,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"128",11.8,4164,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"129",11.9,4164,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"130",12,4164,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"131",12.1,4164,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"132",12.2,4164,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"133",12.3,4164,"","",16,"No","01- Where Do I Go?",1,"WallText","","",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"134",12.3,4165,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"135",12.4,4165,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"136",12.5,4166,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"137",12.6,4166,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"138",12.7,4166,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"139",12.8,4167,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",12.9,4167,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",13,4167,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",13,4168,"","",16,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"143",13.1,4168,"","",16,"No","01- Where Do I Go?",1,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"144",13.1,4169,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"145",13.2,4169,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"146",13.3,4169,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"147",13.4,4169,"4172","4171",16,"No","01- Where Do I Go?",1,"WallBlock2","input_up_","change_update_baba:10:12:1",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"148",13.5,4169,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"149",13.6,4169,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"150",13.7,4173,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"151",13.8,4173,"4175","4174",16,"No","01- Where Do I Go?",1,"WallBlock2","input_up_","change_update_baba:10:11:1",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"152",13.9,4173,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"153",14,4173,"","",16,"No","01- Where Do I Go?",1,"WallBlock2","","",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"154",14.1,4176,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"155",14.2,4176,"4178","4177",16,"No","01- Where Do I Go?",1,"Baba","input_up_","change_update_baba:10:10:1",0,0,0,1,0,1,0,0,0,0,0,0,0,0
"156",14.3,4176,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"157",14.4,4176,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"158",14.5,4176,"","",16,"No","01- Where Do I Go?",1,"Baba","","",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"159",14.5,4179,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",14.6,4179,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",14.7,4179,"","",16,"No","01- Where Do I Go?",1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",62.2,4184,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",62.3,4184,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",62.4,4184,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",62.4,4185,"","",16,"Yes","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"166",62.5,4185,"","",16,"Yes","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"167",62.6,4185,"","",16,"Yes","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"168",62.7,4185,"","",16,"Yes","01- Where Do I Go?",2,"IsText-Wall","","",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"169",62.8,4186,"","",16,"Yes","01- Where Do I Go?",2,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"170",62.9,4186,"","",16,"Yes","01- Where Do I Go?",2,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"171",63,4186,"","",16,"Yes","01- Where Do I Go?",2,"Flag","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"172",63,4187,"","",16,"Yes","01- Where Do I Go?",2,"WallSection5","","",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"173",63.1,4187,"","",16,"Yes","01- Where Do I Go?",2,"WallSection5","","",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"174",63.2,4188,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",63.3,4188,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",63.5,4189,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",63.6,4189,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",63.7,4189,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",63.7,4190,"","",16,"Yes","01- Where Do I Go?",2,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"180",63.8,4190,"","",16,"Yes","01- Where Do I Go?",2,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"181",63.9,4190,"","",16,"Yes","01- Where Do I Go?",2,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"182",64,4190,"","",16,"Yes","01- Where Do I Go?",2,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"183",64.1,4191,"","",16,"Yes","01- Where Do I Go?",2,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"184",64.2,4191,"","",16,"Yes","01- Where Do I Go?",2,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"185",64.3,4191,"","",16,"Yes","01- Where Do I Go?",2,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"186",64.4,4191,"","",16,"Yes","01- Where Do I Go?",2,"YouText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"187",64.5,4192,"","",16,"Yes","01- Where Do I Go?",2,"BabaText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"188",64.6,4192,"","",16,"Yes","01- Where Do I Go?",2,"BabaText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"189",64.7,4192,"","",16,"Yes","01- Where Do I Go?",2,"BabaText","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"190",64.7,4193,"","",16,"Yes","01- Where Do I Go?",2,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"191",64.8,4193,"","",16,"Yes","01- Where Do I Go?",2,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"192",64.9,4193,"","",16,"Yes","01- Where Do I Go?",2,"FlagText","","",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"193",65,4194,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",65.1,4194,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",65.2,4194,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",65.2,4195,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",65.3,4195,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",65.4,4195,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",65.5,4196,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",65.6,4196,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",65.7,4197,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",65.8,4197,"","",16,"Yes","01- Where Do I Go?",2,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
